name,summary,pattern
/qiskit-algorithms/qiskit_algorithms.time_evolvers.time_evolution_problem.TimeEvolutionProblem,Time evolution problem class.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.trotterization.trotter_qrte.TrotterQRTE,Quantum Real Time Evolution using Trotterization.,Hamiltonian Simulation
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.var_qite.VarQITE,Variational Quantum Imaginary Time Evolution algorithm.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.var_qrte.VarQRTE,Variational Quantum Real Time Evolution algorithm.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.var_qte.VarQTE,Variational Quantum Time Evolution.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.variational_principles.imaginary_mc_lachlan_principle.ImaginaryMcLachlanPrinciple,Class for an Imaginary McLachlan's Variational Principle. It aims to minimize the distance between both sides of the Wick-rotated Schrödinger equation with a quantum state given as a parametrized trial state. The principle leads to a system of linear equations handled by a linear solver. The imaginary variant means that we consider imaginary time dynamics.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.variational_principles.imaginary_variational_principle.ImaginaryVariationalPrinciple,Abstract class for an Imaginary Variational Principle. The imaginary variant means that we consider imaginary time dynamics.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.variational_principles.real_mc_lachlan_principle.RealMcLachlanPrinciple,Class for a Real McLachlan's Variational Principle. It aims to minimize the distance between both sides of the Schrödinger equation with a quantum state given as a parametrized trial state. The principle leads to a system of linear equations handled by a linear solver. The real variant means that we consider real time dynamics.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.variational_principles.real_variational_principle.RealVariationalPrinciple,Class for a Real Variational Principle. The real variant means that we consider real time dynamics.,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.time_evolvers.variational.variational_principles.variational_principle.VariationalPrinciple,A Variational Principle class. It determines the time propagation of parameters in a quantum state provided as a parametrized quantum circuit (ansatz).,Variational Quantum Algorithm (VQA)
/qiskit-algorithms/qiskit_algorithms.variational_algorithm.VariationalAlgorithm,The Variational Algorithm Base Class.,Variational Quantum Algorithm (VQA)
