name,summary,pattern
/qiskit_machine_learning/qiskit_machine_learning.connectors.TorchConnector,Bridges a Qiskit NeuralNetwork to PyTorch by wrapping it as a torch.nn.Module enabling hybrid quantum-classical training with PyTorch optimizers and autograd.,Quantum Neural Network (QNN)
/qiskit_machine_learning/qiskit_machine_learning.gradients.ParamShiftEstimatorGradient,Computes gradients of expectation values with respect to circuit parameters using the parameter-shift rule for gradient-based variational optimization.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.ParamShiftSamplerGradient,Computes gradients of probability distributions with respect to circuit parameters using the parameter-shift rule.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.LinCombEstimatorGradient,Computes expectation value gradients using the linear combination of unitaries method as an alternative to the parameter-shift rule.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.LinCombSamplerGradient,Computes probability distribution gradients using the linear combination of unitaries method.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.SPSAEstimatorGradient,Estimates expectation value gradients using SPSA a noise-robust stochastic approximation alternative to parameter-shift for noisy hardware.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.SPSASamplerGradient,Estimates probability distribution gradients using SPSA for noise-robust variational optimization.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.QFI,Computes the Quantum Fisher Information matrix of a parameterized circuit used to characterize trainability and compute natural gradients of variational algorithms.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.gradients.LinCombQGT,Computes the Quantum Geometric Tensor using the linear combination of unitaries method providing curvature information for Riemannian optimization.,Variational Quantum Algorithm (VQA)
/qiskit_machine_learning/qiskit_machine_learning.algorithms.inference.QBayesian,Quantum Bayesian inference algorithm encoding a Bayesian network as a quantum circuit and using rejection sampling to compute posterior probabilities.,Domain Specific Application
/qiskit_machine_learning/qiskit_machine_learning.state_fidelities.ComputeUncompute,Computes the fidelity between two quantum states using the compute-uncompute (Hadamard test) method by preparing one state and applying the inverse of the other.,SWAP Test
